index,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
3377,General,polygon-ecosystem,2023-11-25 21:05:17,2023,46,8050,Liquity USD,0.997667,0.991772,-0.0059087851958619,41.68
3378,General,polygon-ecosystem,2023-12-02 21:08:34,2023,47,8050,Liquity USD,0.991772,0.997951,0.0062302626006784,41.73
3379,General,polygon-ecosystem,2023-12-09 21:07:10,2023,48,8050,Liquity USD,0.997951,0.994047,-0.0039120157202107,30.36
3380,General,polygon-ecosystem,2023-12-16 21:07:27,2023,49,8050,Liquity USD,0.994047,0.995835,0.0017987077069796,30.46
3381,General,polygon-ecosystem,2023-12-23 21:08:25,2023,50,8050,Liquity USD,0.995835,0.995085,-0.0007531368148338,47.18
3382,General,polygon-ecosystem,2023-12-30 21:08:59,2023,51,8050,Liquity USD,0.995085,0.994908,-0.0001778742519483,38.26
3383,General,polygon-ecosystem,2023-02-18 22:05:19,2023,6,10909,Synapse,1.043,1.58,0.5148609779482265,34.29
3384,General,polygon-ecosystem,2023-02-25 22:04:40,2023,7,10909,Synapse,1.58,1.27,-0.1962025316455696,37.45
3385,General,polygon-ecosystem,2023-03-04 22:05:24,2023,8,10909,Synapse,1.27,1.032,-0.1874015748031496,35.34
3386,General,polygon-ecosystem,2023-03-11 22:05:50,2023,9,10909,Synapse,1.032,0.848148,-0.1781511627906976,34.85
3387,General,polygon-ecosystem,2023-03-18 22:05:58,2023,10,10909,Synapse,0.848148,1.11,0.3087338530539482,34.65
3388,General,polygon-ecosystem,2023-03-25 22:05:45,2023,11,10909,Synapse,1.11,0.836856,-0.2460756756756757,35.1
3389,General,polygon-ecosystem,2023-04-01 23:06:28,2023,12,10909,Synapse,0.836856,0.90329,0.079385222786238,32.8
3390,General,polygon-ecosystem,2023-04-08 23:06:13,2023,13,10909,Synapse,0.90329,0.740381,-0.1803507179311185,33.96
3391,General,polygon-ecosystem,2023-04-15 23:07:03,2023,14,10909,Synapse,0.740381,0.970256,0.3104820356005895,32.52
3392,General,polygon-ecosystem,2023-04-22 23:06:33,2023,15,10909,Synapse,0.970256,0.821922,-0.1528813014297257,34.23
3393,General,polygon-ecosystem,2023-04-29 23:06:25,2023,16,10909,Synapse,0.821922,0.82547,0.0043167113181056,32.52
3394,General,polygon-ecosystem,2023-05-06 23:06:47,2023,17,10909,Synapse,0.82547,0.728475,-0.1175027560056695,33.52
3395,General,polygon-ecosystem,2023-05-14 09:44:47,2023,18,10909,Synapse,0.728475,0.608488,-0.1647098390473248,32.7
3396,General,polygon-ecosystem,2023-05-20 01:25:28,2023,19,10909,Synapse,0.608488,0.611558,0.0050452925941021,32.28
3397,General,polygon-ecosystem,2023-05-27 01:31:49,2023,20,10909,Synapse,0.611558,0.619956,0.0137321398788012,29.25
3398,General,polygon-ecosystem,2023-06-04 01:21:47,2023,21,10909,Synapse,0.619956,0.695839,0.1224006219796244,29.23
3399,General,polygon-ecosystem,2023-06-11 01:09:13,2023,22,10909,Synapse,0.695839,0.576073,-0.172117400720569,29.59
3400,General,polygon-ecosystem,2023-06-17 21:09:27,2023,23,10909,Synapse,0.576073,0.597677,0.0375021915625277,28.18
3401,General,polygon-ecosystem,2023-06-24 21:09:06,2023,24,10909,Synapse,0.597677,0.660503,0.1051169778994338,29.27
3402,General,polygon-ecosystem,2023-07-01 21:07:26,2023,25,10909,Synapse,0.660503,0.712492,0.0787112246272917,29.46
3403,General,polygon-ecosystem,2023-07-08 21:08:17,2023,26,10909,Synapse,0.712492,0.623969,-0.1242442020401632,29.46
3404,General,polygon-ecosystem,2023-07-15 21:09:58,2023,27,10909,Synapse,0.623969,0.808899,0.2963769033397493,28.55
3405,General,polygon-ecosystem,2023-07-22 21:09:03,2023,28,10909,Synapse,0.808899,0.709352,-0.1230648078437481,30.02
3406,General,polygon-ecosystem,2023-07-29 21:10:42,2023,29,10909,Synapse,0.709352,0.653149,-0.079231467592958,28.63
3407,General,polygon-ecosystem,2023-08-05 21:06:56,2023,30,10909,Synapse,0.653149,0.570554,-0.1264565971929835,28.79
3408,General,polygon-ecosystem,2023-08-12 21:07:44,2023,31,10909,Synapse,0.570554,0.552409,-0.031802423609334,28.46
3409,General,polygon-ecosystem,2023-08-19 21:08:00,2023,32,10909,Synapse,0.552409,0.463902,-0.1602200543437924,28.95
3410,General,polygon-ecosystem,2023-08-26 21:08:29,2023,33,10909,Synapse,0.463902,0.418413,-0.0980573483192571,28.18
3411,General,polygon-ecosystem,2023-09-02 21:09:00,2023,34,10909,Synapse,0.418413,0.409465,-0.0213855688040284,28.43
3412,General,polygon-ecosystem,2023-09-09 21:08:40,2023,35,10909,Synapse,0.409465,0.346039,-0.1548996861758637,28.86
3413,General,polygon-ecosystem,2023-09-16 21:09:44,2023,36,10909,Synapse,0.346039,0.325882,-0.058250659607732,28.07
3414,General,polygon-ecosystem,2023-09-23 21:10:37,2023,37,10909,Synapse,0.325882,0.304153,-0.0666775090370133,28.59
3415,General,polygon-ecosystem,2023-09-30 21:11:10,2023,38,10909,Synapse,0.304153,0.318068,0.0457500008219547,28.5
3416,General,polygon-ecosystem,2023-10-07 21:11:19,2023,39,10909,Synapse,0.318068,0.298931,-0.0601663795163298,28.98
3417,General,polygon-ecosystem,2023-10-14 21:11:17,2023,40,10909,Synapse,0.298931,0.286879,-0.0403169962298992,28.5
3418,General,polygon-ecosystem,2023-10-21 21:10:57,2023,41,10909,Synapse,0.286879,0.307306,0.0712042359322224,28.63
3419,General,polygon-ecosystem,2023-10-28 21:10:45,2023,42,10909,Synapse,0.307306,0.361791,0.1772988487045483,29.02
3420,General,polygon-ecosystem,2023-11-04 21:11:00,2023,43,10909,Synapse,0.361791,0.378495,0.0461703027438495,29.3
3421,General,polygon-ecosystem,2023-11-11 21:11:03,2023,44,10909,Synapse,0.378495,0.437563,0.1560601857356106,29.07
3422,General,polygon-ecosystem,2023-11-18 21:11:01,2023,45,10909,Synapse,0.437563,0.40611,-0.0718822203888353,29.34
3423,General,polygon-ecosystem,2023-11-25 21:10:42,2023,46,10909,Synapse,0.40611,0.429521,0.0576469429464922,28.59
3424,General,polygon-ecosystem,2023-12-02 21:17:14,2023,47,10909,Synapse,0.429521,0.4401,0.0246297619906826,29.14
3425,General,polygon-ecosystem,2023-12-09 21:12:23,2023,48,10909,Synapse,0.4401,0.489753,0.1128220858895705,17.8
3426,General,polygon-ecosystem,2023-12-16 21:12:21,2023,49,10909,Synapse,0.489753,0.422169,-0.1379960919075533,18.04
3427,General,polygon-ecosystem,2023-12-23 21:15:44,2023,50,10909,Synapse,0.422169,0.426435,0.01010495796707,24.93
3428,General,polygon-ecosystem,2023-12-30 21:15:57,2023,51,10909,Synapse,0.426435,0.459679,0.0779579537326907,25.71
3429,General,polygon-ecosystem,2023-02-18 22:11:01,2023,6,3457,inSure,0.00240325,0.00252656,0.0513096848018309,17.32
3430,General,polygon-ecosystem,2023-02-25 22:11:46,2023,7,3457,inSure,0.00252656,0.00253482,0.0032692673041605,17.8
3431,General,polygon-ecosystem,2023-03-04 22:12:39,2023,8,3457,inSure,0.00253482,0.00305572,0.2054978262756329,17.48
3432,General,polygon-ecosystem,2023-03-11 22:10:18,2023,9,3457,inSure,0.00305572,0.00274679,-0.1010989226761615,18.08
3433,General,polygon-ecosystem,2023-03-18 22:09:41,2023,10,3457,inSure,0.00274679,0.00342637,0.2474087935371835,16.72
3434,General,polygon-ecosystem,2023-03-25 22:09:43,2023,11,3457,inSure,0.00342637,0.00669047,0.9526408414736292,18.48
3435,General,polygon-ecosystem,2023-04-01 23:06:21,2023,12,3457,inSure,0.00669047,0.00807537,0.2069959210638416,20.32
3436,General,polygon-ecosystem,2023-04-08 23:05:27,2023,13,3457,inSure,0.00807537,0.00732146,-0.0933591897337211,19.44
3437,General,polygon-ecosystem,2023-04-15 23:05:54,2023,14,3457,inSure,0.00732146,0.00710125,-0.0300773343021747,17.8
3438,General,polygon-ecosystem,2023-04-22 23:06:30,2023,15,3457,inSure,0.00710125,0.00594608,-0.1626713606759373,18.2
3439,General,polygon-ecosystem,2023-04-29 23:06:21,2023,16,3457,inSure,0.00594608,0.00625234,0.0515062024056185,17.12
3440,General,polygon-ecosystem,2023-05-06 23:06:32,2023,17,3457,inSure,0.00625234,0.00536552,-0.1418380958169261,18.4
3441,General,polygon-ecosystem,2023-05-14 09:34:35,2023,18,3457,inSure,0.00536552,0.00670407,0.2494725581117953,17.36
3442,General,polygon-ecosystem,2023-05-20 00:27:28,2023,19,3457,inSure,0.00670407,0.004506,-0.3278709798674537,18.88
3443,General,polygon-ecosystem,2023-05-27 01:27:41,2023,20,3457,inSure,0.004506,0.00447656,-0.0065335108743895,17.76
3444,General,polygon-ecosystem,2023-06-04 01:21:45,2023,21,3457,inSure,0.00447656,0.00396333,-0.1146483013742695,17.88
3445,General,polygon-ecosystem,2023-06-11 01:52:52,2023,22,3457,inSure,0.00396333,0.00381301,-0.0379277022100103,17.28
3446,General,polygon-ecosystem,2023-06-17 21:09:54,2023,23,3457,inSure,0.00381301,0.00399924,0.0488406796730143,17.64
3447,General,polygon-ecosystem,2023-06-24 21:09:19,2023,24,3457,inSure,0.00399924,0.00396342,-0.008956701773337,17.8
3448,General,polygon-ecosystem,2023-07-01 21:08:21,2023,25,3457,inSure,0.00396342,0.00398139,0.0045339630924807,17.84
3449,General,polygon-ecosystem,2023-07-08 21:09:20,2023,26,3457,inSure,0.00398139,0.00392301,-0.0146632206339995,17.88
3450,General,polygon-ecosystem,2023-07-15 21:10:24,2023,27,3457,inSure,0.00392301,0.00390134,-0.0055238197200619,17.8
3451,General,polygon-ecosystem,2023-07-22 21:10:39,2023,28,3457,inSure,0.00390134,0.00341512,-0.1246289736346999,17.8
3452,General,polygon-ecosystem,2023-07-29 21:13:41,2023,29,3457,inSure,0.00341512,0.00329428,-0.0353838225303941,17.16
3453,General,polygon-ecosystem,2023-08-05 21:08:29,2023,30,3457,inSure,0.00329428,0.00325483,-0.0119753026457982,17.6
3454,General,polygon-ecosystem,2023-08-12 21:08:55,2023,31,3457,inSure,0.00325483,0.00331879,0.019650795894102,17.64
3455,General,polygon-ecosystem,2023-08-19 21:08:49,2023,32,3457,inSure,0.00331879,0.00284889,-0.1415877473416515,17.8
3456,General,polygon-ecosystem,2023-08-26 21:09:29,2023,33,3457,inSure,0.00284889,0.00291268,0.0223911769145175,16.96
3457,General,polygon-ecosystem,2023-09-02 21:09:19,2023,34,3457,inSure,0.00291268,0.00256024,-0.1210019638271282,17.76
3458,General,polygon-ecosystem,2023-09-09 21:09:46,2023,35,3457,inSure,0.00256024,0.00252791,-0.0126277224010249,17.04
3459,General,polygon-ecosystem,2023-09-16 21:09:38,2023,36,3457,inSure,0.00252791,0.00310292,0.2274645853689411,17.6
3460,General,polygon-ecosystem,2023-09-23 21:08:40,2023,37,3457,inSure,0.00310292,0.00385531,0.2424780529307877,18.24
3461,General,polygon-ecosystem,2023-09-30 21:07:24,2023,38,3457,inSure,0.00385531,0.00349189,-0.0942647932332289,18.36
3462,General,polygon-ecosystem,2023-10-07 21:08:13,2023,39,3457,inSure,0.00349189,0.00349201,3.436534369631375e-05,17.28
3463,General,polygon-ecosystem,2023-10-14 21:07:51,2023,40,3457,inSure,0.00349201,0.00288618,-0.173490339374744,17.8
3464,General,polygon-ecosystem,2023-10-21 21:08:38,2023,41,3457,inSure,0.00288618,0.00321265,0.1131149131377807,16.76
3465,General,polygon-ecosystem,2023-10-28 21:08:14,2023,42,3457,inSure,0.00321265,0.0054127,0.6848084914323067,18.0
3466,General,polygon-ecosystem,2023-11-04 21:06:49,2023,43,3457,inSure,0.0054127,0.00482643,-0.1083137805531436,19.6
3467,General,polygon-ecosystem,2023-11-11 21:07:48,2023,44,3457,inSure,0.00482643,0.0053568,0.1098886754806348,17.4
3468,General,polygon-ecosystem,2023-11-18 21:07:54,2023,45,3457,inSure,0.0053568,0.00522341,-0.024901060334528,18.28
3469,General,polygon-ecosystem,2023-11-25 21:07:37,2023,46,3457,inSure,0.00522341,0.00481032,-0.0790843529418522,17.96
3470,General,polygon-ecosystem,2023-12-02 21:11:36,2023,47,3457,inSure,0.00481032,0.00548816,0.1409137022069217,17.6
3471,General,polygon-ecosystem,2023-12-09 21:08:35,2023,48,3457,inSure,0.00548816,0.00484936,-0.1163960234395499,18.4
3472,General,polygon-ecosystem,2023-12-16 21:09:47,2023,49,3457,inSure,0.00484936,0.00542815,0.1193538941221109,17.4
3473,General,polygon-ecosystem,2023-12-23 21:10:08,2023,50,3457,inSure,0.00542815,0.00546267,0.006359441061872,18.82
3474,General,polygon-ecosystem,2023-12-30 21:10:33,2023,51,3457,inSure,0.00546267,0.00490164,-0.1027025245896238,18.57
3475,General,polygon-ecosystem,2023-02-18 22:06:45,2023,6,1099,STASIS EURO,1.065,1.07,0.0046948356807512,37.28
3476,General,polygon-ecosystem,2023-02-25 22:07:34,2023,7,1099,STASIS EURO,1.07,1.055,-0.0140186915887851,37.85
3477,General,polygon-ecosystem,2023-03-04 22:08:03,2023,8,1099,STASIS EURO,1.055,1.06,0.0047393364928911,34.45
3478,General,polygon-ecosystem,2023-03-11 22:07:08,2023,9,1099,STASIS EURO,1.06,1.056,-0.0037735849056603,41.15
3479,General,polygon-ecosystem,2023-03-18 22:06:41,2023,10,1099,STASIS EURO,1.056,1.075,0.0179924242424241,40.77
3480,General,polygon-ecosystem,2023-03-25 22:07:16,2023,11,1099,STASIS EURO,1.075,1.089,0.0130232558139535,37.63
3481,General,polygon-ecosystem,2023-04-01 23:07:14,2023,12,1099,STASIS EURO,1.089,1.091,0.0018365472910927,41.34
3482,General,polygon-ecosystem,2023-04-08 23:06:58,2023,13,1099,STASIS EURO,1.091,1.089,-0.0018331805682859,39.29
3483,General,polygon-ecosystem,2023-04-15 23:07:12,2023,14,1099,STASIS EURO,1.089,1.1,0.0101010101010102,43.36
3484,General,polygon-ecosystem,2023-04-22 23:07:43,2023,15,1099,STASIS EURO,1.1,1.096,-0.0036363636363636,29.58
3485,General,polygon-ecosystem,2023-04-29 23:06:55,2023,16,1099,STASIS EURO,1.096,1.1,0.0036496350364963,41.17
3486,General,polygon-ecosystem,2023-05-06 23:07:18,2023,17,1099,STASIS EURO,1.1,1.1,0.0,41.22
3487,General,polygon-ecosystem,2023-05-14 09:59:04,2023,18,1099,STASIS EURO,1.1,1.085,-0.0136363636363637,41.28
3488,General,polygon-ecosystem,2023-05-20 01:06:45,2023,19,1099,STASIS EURO,1.085,1.085,0.0,41.09
3489,General,polygon-ecosystem,2023-05-27 01:06:58,2023,20,1099,STASIS EURO,1.085,1.074,-0.0101382488479261,39.23
3490,General,polygon-ecosystem,2023-06-04 01:05:07,2023,21,1099,STASIS EURO,1.074,1.068,-0.0055865921787709,39.14
3491,General,polygon-ecosystem,2023-06-11 01:09:15,2023,22,1099,STASIS EURO,1.068,1.071,0.0028089887640448,39.16
3492,General,polygon-ecosystem,2023-06-17 21:08:35,2023,23,1099,STASIS EURO,1.071,1.088,0.0158730158730159,39.35
3493,General,polygon-ecosystem,2023-06-24 21:08:21,2023,24,1099,STASIS EURO,1.088,1.086,-0.0018382352941176,27.34
3494,General,polygon-ecosystem,2023-07-01 21:07:03,2023,25,1099,STASIS EURO,1.086,1.094,0.007366482504604,31.27
3495,General,polygon-ecosystem,2023-07-08 21:08:16,2023,26,1099,STASIS EURO,1.094,1.091,-0.0027422303473492,31.41
3496,General,polygon-ecosystem,2023-07-15 21:09:17,2023,27,1099,STASIS EURO,1.091,1.11,0.0174152153987168,31.38
3497,General,polygon-ecosystem,2023-07-22 21:09:23,2023,28,1099,STASIS EURO,1.11,1.11,0.0,31.45
3498,General,polygon-ecosystem,2023-07-29 21:10:32,2023,29,1099,STASIS EURO,1.11,1.1,-0.009009009009009,31.34
3499,General,polygon-ecosystem,2023-08-05 21:06:20,2023,30,1099,STASIS EURO,1.1,1.1,0.0,31.29
3500,General,polygon-ecosystem,2023-08-12 21:06:44,2023,31,1099,STASIS EURO,1.1,1.095,-0.0045454545454546,31.39
3501,General,polygon-ecosystem,2023-08-19 21:06:58,2023,32,1099,STASIS EURO,1.095,1.084,-0.0100456621004565,31.34
3502,General,polygon-ecosystem,2023-08-26 21:06:54,2023,33,1099,STASIS EURO,1.084,1.075,-0.0083025830258303,35.27
3503,General,polygon-ecosystem,2023-09-02 21:06:54,2023,34,1099,STASIS EURO,1.075,1.077,0.001860465116279,35.26
3504,General,polygon-ecosystem,2023-09-09 21:06:17,2023,35,1099,STASIS EURO,1.077,1.074,-0.0027855153203341,35.35
3505,General,polygon-ecosystem,2023-09-16 21:06:15,2023,36,1099,STASIS EURO,1.074,1.081,0.0065176908752326,35.27
3506,General,polygon-ecosystem,2023-09-23 21:06:39,2023,37,1099,STASIS EURO,1.081,1.061,-0.0185013876040703,35.28
3507,General,polygon-ecosystem,2023-09-30 21:06:24,2023,38,1099,STASIS EURO,1.061,1.086,0.0235626767200755,35.15
3508,General,polygon-ecosystem,2023-10-07 21:06:41,2023,39,1099,STASIS EURO,1.086,1.069,-0.0156537753222837,35.29
3509,General,polygon-ecosystem,2023-10-14 21:06:29,2023,40,1099,STASIS EURO,1.069,1.05,-0.0177736202057997,35.1
3510,General,polygon-ecosystem,2023-10-21 21:06:13,2023,41,1099,STASIS EURO,1.05,1.063,0.0123809523809522,35.1
3511,General,polygon-ecosystem,2023-10-28 21:06:21,2023,42,1099,STASIS EURO,1.063,1.057,-0.0056444026340545,35.23
3512,General,polygon-ecosystem,2023-11-04 21:07:12,2023,43,1099,STASIS EURO,1.057,1.073,0.0151371807000946,35.11
3513,General,polygon-ecosystem,2023-11-11 21:07:35,2023,44,1099,STASIS EURO,1.073,1.068,-0.004659832246039,35.19
3514,General,polygon-ecosystem,2023-11-18 21:08:10,2023,45,1099,STASIS EURO,1.068,1.088,0.0187265917602996,35.2
3515,General,polygon-ecosystem,2023-11-25 21:07:25,2023,46,1099,STASIS EURO,1.088,1.092,0.0036764705882352,35.22
3516,General,polygon-ecosystem,2023-12-02 21:11:45,2023,47,1099,STASIS EURO,1.092,1.086,-0.0054945054945054,35.27
3517,General,polygon-ecosystem,2023-12-09 21:09:04,2023,48,1099,STASIS EURO,1.086,1.074,-0.011049723756906,26.0
3518,General,polygon-ecosystem,2023-12-16 21:09:37,2023,49,1099,STASIS EURO,1.074,1.091,0.0158286778398509,25.96
3519,General,polygon-ecosystem,2023-12-23 21:10:32,2023,50,1099,STASIS EURO,1.091,1.097,0.0054995417048579,33.9
3520,General,polygon-ecosystem,2023-12-30 21:11:01,2023,51,1099,STASIS EURO,1.097,1.1,0.0027347310847767,24.64
3521,General,polygon-ecosystem,2023-09-09 21:07:01,2023,35,22479,crvUSD,0.999077,0.997121,-0.0019578070559125,43.69
3522,General,polygon-ecosystem,2023-09-16 21:06:59,2023,36,22479,crvUSD,0.997121,0.998444,0.0013268199145339,43.63
3523,General,polygon-ecosystem,2023-09-23 21:07:15,2023,37,22479,crvUSD,0.998444,1.0,0.0015584249091586,43.69
3524,General,polygon-ecosystem,2023-09-30 21:06:54,2023,38,22479,crvUSD,1.0,0.998184,-0.001816,43.71
3525,General,polygon-ecosystem,2023-10-07 21:06:50,2023,39,22479,crvUSD,0.998184,0.998297,0.0001132055813357,43.75
3526,General,polygon-ecosystem,2023-10-14 21:06:19,2023,40,22479,crvUSD,0.998297,0.999334,0.0010387690236472,43.83
3527,General,polygon-ecosystem,2023-10-21 21:06:33,2023,41,22479,crvUSD,0.999334,0.998012,-0.0013228810387717,43.73
3528,General,polygon-ecosystem,2023-10-28 21:06:40,2023,42,22479,crvUSD,0.998012,0.998868,0.0008577051177741,43.71
3529,General,polygon-ecosystem,2023-11-04 21:07:23,2023,43,22479,crvUSD,0.998868,0.999115,0.0002472799208704,43.75
3530,General,polygon-ecosystem,2023-11-11 21:07:31,2023,44,22479,crvUSD,0.999115,0.999043,-7.206377644211226e-05,43.83
3531,General,polygon-ecosystem,2023-11-18 21:07:27,2023,45,22479,crvUSD,0.999043,0.997787,-0.0012572031434082,43.89
3532,General,polygon-ecosystem,2023-11-25 21:07:22,2023,46,22479,crvUSD,0.997787,0.995782,-0.002009446906003,43.95
3533,General,polygon-ecosystem,2023-12-02 21:10:31,2023,47,22479,crvUSD,0.995782,0.995241,-0.0005432916039855,43.84
3534,General,polygon-ecosystem,2023-12-09 21:08:46,2023,48,22479,crvUSD,0.995241,0.995967,0.0007294715551308,32.46
3535,General,polygon-ecosystem,2023-12-16 21:10:11,2023,49,22479,crvUSD,0.995967,0.996621,0.0006566482624423,32.38
3536,General,polygon-ecosystem,2023-12-23 21:11:38,2023,50,22479,crvUSD,0.996621,0.997338,0.0007194309572043,33.61
3537,General,polygon-ecosystem,2023-12-30 21:13:09,2023,51,22479,crvUSD,0.997338,0.997939,0.0006026041321999,33.47
3538,General,polygon-ecosystem,2023-02-18 22:10:02,2023,6,776,Covalent,0.152746,0.150554,-0.0143506212928652,46.84
3539,General,polygon-ecosystem,2023-02-25 22:11:03,2023,7,776,Covalent,0.150554,0.143329,-0.0479894257210036,41.64
3540,General,polygon-ecosystem,2023-03-04 22:12:07,2023,8,776,Covalent,0.143329,0.160741,0.1214827425015173,40.49
3541,General,polygon-ecosystem,2023-03-11 22:09:57,2023,9,776,Covalent,0.160741,0.141132,-0.1219912778942521,47.06
3542,General,polygon-ecosystem,2023-03-18 22:09:39,2023,10,776,Covalent,0.141132,0.15185,0.0759430887396196,45.84
3543,General,polygon-ecosystem,2023-03-25 22:10:46,2023,11,776,Covalent,0.15185,0.150976,-0.0057556799473165,45.35
3544,General,polygon-ecosystem,2023-04-01 23:10:06,2023,12,776,Covalent,0.150976,0.152549,0.0104188745231029,44.76
3545,General,polygon-ecosystem,2023-04-08 23:09:56,2023,13,776,Covalent,0.152549,0.155826,0.021481622298409,45.17
3546,General,polygon-ecosystem,2023-04-15 23:10:08,2023,14,776,Covalent,0.155826,0.178759,0.147170562037144,47.49
3547,General,polygon-ecosystem,2023-04-22 23:09:37,2023,15,776,Covalent,0.178759,0.163026,-0.0880123518256423,47.9
3548,General,polygon-ecosystem,2023-04-29 23:08:52,2023,16,776,Covalent,0.163026,0.167352,0.0265356446211033,46.75
3549,General,polygon-ecosystem,2023-05-06 23:09:09,2023,17,776,Covalent,0.167352,0.14695,-0.1219107031884889,47.46
3550,General,polygon-ecosystem,2023-05-14 14:05:45,2023,18,776,Covalent,0.14695,0.128084,-0.128383804014971,46.66
3551,General,polygon-ecosystem,2023-05-20 03:17:20,2023,19,776,Covalent,0.128084,0.128957,0.0068158396052589,46.54
3552,General,polygon-ecosystem,2023-05-27 03:19:40,2023,20,776,Covalent,0.128957,0.122657,-0.0488534938002589,38.77
3553,General,polygon-ecosystem,2023-06-04 03:30:29,2023,21,776,Covalent,0.122657,0.13361,0.0892977979242929,40.68
3554,General,polygon-ecosystem,2023-06-11 03:07:32,2023,22,776,Covalent,0.13361,0.108006,-0.1916323628470922,41.2
3555,General,polygon-ecosystem,2023-06-17 21:13:08,2023,23,776,Covalent,0.108006,0.117399,0.0869673907005166,40.28
3556,General,polygon-ecosystem,2023-06-24 21:12:00,2023,24,776,Covalent,0.117399,0.118383,0.0083816727570081,43.55
